Measuring station manager,Measuring station,Processor,Processing date,Subject,Phase,repetition no.,Neck girth,Back neck point to waist,Upper arm girth R,Upper arm girth L,Back neck point to wrist R,Back neck point to wrist L,Across back shoulder width,Bust girth,Waist girth,Hip girth,Thigh girth R,Thigh girth L,Total crotch length,Inside leg height,Gendre
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_46,2,3,423.672,525.526,314.833,310.896,818.642,805.561,398.272,1032.002,941.324,1012.444,537.972,521.462,716.534,712.978,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_46,2,4,427.609,520.319,312.801,314.96,826.897,805.434,411.734,1045.464,953.008,1014.476,524.51,509.778,762.508,700.024,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_47,2,1,366.141,505.587,348.996,329.184,883.92,848.741,286.004,975.995,931.672,1037.463,583.184,562.61,786.511,828.294,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_47,2,2,365.633,471.297,343.662,314.198,854.329,825.754,290.83,959.104,915.416,1020.191,598.932,575.31,821.182,852.297,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_47,2,3,365.125,494.157,324.866,314.325,833.12,849.757,369.189,951.23,912.876,1018.286,586.359,570.738,763.905,841.756,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_47,2,4,368.681,502.539,329.692,324.739,836.93,840.232,360.045,960.12,922.02,1020.191,575.31,559.562,773.176,831.85,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_48,2,1,396.24,427.863,313.944,341.376,768.35,768.731,374.015,1117.092,1028.7,1118.362,576.326,578.231,711.708,741.045,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_48,2,2,390.017,424.688,320.802,346.71,772.287,776.478,385.318,1145.54,1038.352,1119.124,600.71,589.28,725.932,748.665,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_48,2,3,392.684,408.178,313.182,341.757,762.508,760.73,381.381,1117.6,1024.255,1106.932,571.754,576.199,728.726,737.87,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_49,2,1,375.666,493.776,308.483,305.816,802.64,803.656,399.796,970.28,891.032,978.154,564.007,554.99,691.515,775.97,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_49,2,2,381.254,502.92,315.341,311.912,818.515,810.133,376.174,973.582,899.795,982.98,527.685,523.875,713.486,729.615,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_49,2,3,371.475,500.634,310.769,318.262,817.245,809.244,367.919,967.74,892.81,978.281,535.305,531.495,716.026,740.029,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_49,2,4,361.061,494.919,308.737,304.038,816.864,811.53,370.205,970.534,906.907,976.249,512.064,507.746,762.889,715.772,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_05,2,1,398.78,499.618,362.458,377.698,889.254,885.952,421.005,1133.856,1093.724,1137.031,670.814,660.4,944.118,833.374,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_05,2,2,401.066,507.238,360.172,375.92,893.699,883.666,412.242,1143.254,1103.63,1148.715,674.37,662.813,931.418,831.596,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_05,2,3,407.924,506.222,353.822,374.65,904.24,889,427.101,1133.729,1082.548,1128.268,668.909,655.066,932.053,833.374,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_05,2,4,396.24,505.333,355.473,376.428,908.939,891.921,420.624,1140.841,1090.676,1138.047,665.988,657.225,917.956,827.405,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_50,2,1,383.286,378.206,381.508,387.858,766.445,794.512,396.113,1244.092,1187.577,1232.281,631.952,627.888,785.876,644.017,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_50,2,2,391.414,383.286,375.666,401.066,755.142,755.904,378.46,1253.998,1192.784,1230.884,631.444,629.92,780.542,647.7,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_50,2,3,387.858,375.666,380.746,388.112,769.874,769.112,382.016,1249.172,1181.1,1231.138,641.096,638.302,780.288,651.002,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_50,2,4,383.54,378.968,355.854,398.399,740.029,761.746,382.778,1246.886,1182.497,1233.297,635.508,636.143,779.526,645.541,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_51,2,1,369.189,449.961,328.676,346.964,759.968,750.697,411.48,1054.481,984.25,1042.797,539.369,563.372,667.258,719.201,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_51,2,2,378.46,452.501,328.676,358.394,778.129,770.89,412.623,1067.308,999.998,1056.64,544.576,571.5,680.593,711.835,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_51,2,3,379.222,446.913,325.374,352.425,760.603,759.714,412.115,1052.83,987.552,1044.575,538.226,561.213,673.989,718.82,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_51,2,4,381.381,455.93,325.12,355.092,765.048,760.222,397.383,1056.64,991.362,1045.464,541.401,558.038,677.926,713.867,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_52,2,1,354.965,489.585,299.339,307.975,843.026,825.754,417.449,955.421,878.713,1000.76,543.56,537.718,767.334,780.542,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_52,2,2,357.886,501.65,307.594,306.324,843.407,837.184,426.593,964.057,889.254,1000.76,544.322,540.639,758.444,781.304,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_52,2,3,357.251,508.254,302.26,304.673,837.311,827.532,421.386,940.435,875.792,1000.379,545.846,539.623,734.695,783.336,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_52,2,4,373.888,492.379,305.308,307.594,850.773,839.343,424.434,950.849,888.238,992.886,547.37,539.496,774.827,781.558,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_53,2,1,352.806,427.609,336.55,356.108,845.566,844.042,400.558,966.089,894.207,1059.053,622.554,602.234,838.2,780.034,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_53,2,2,382.524,453.898,346.202,364.109,825.5,843.915,411.861,979.17,909.066,1061.212,626.999,613.664,853.059,779.272,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_53,2,3,389.763,466.344,349.758,347.345,852.551,876.046,394.208,969.645,926.592,1070.61,633.603,618.998,869.696,775.081,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_53,2,4,368.808,462.915,343.916,335.915,836.676,853.313,418.465,967.232,921.004,1069.34,640.08,617.474,861.822,775.589,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_54,2,1,367.792,390.398,363.22,368.3,795.782,766.826,404.876,1031.113,1004.824,1186.053,671.703,653.161,848.36,737.87,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_54,2,2,368.3,394.716,369.062,379.857,797.814,788.543,404.114,1050.798,1010.031,1190.498,670.56,660.527,834.898,735.203,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_54,2,3,378.206,400.558,379.603,368.427,814.197,795.401,404.495,1048.512,1010.031,1189.736,673.989,655.701,829.691,738.124,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_54,2,4,369.316,396.494,369.062,371.094,798.957,775.843,397.51,1043.432,1012.952,1178.56,666.115,660.4,836.803,732.917,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_55,2,1,329.946,328.676,363.22,392.557,750.697,747.903,386.461,1096.518,1073.15,1262.888,716.915,694.055,888.492,699.643,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_55,2,2,353.822,323.342,369.697,375.666,744.22,725.297,393.446,1070.229,1078.484,1240.536,683.133,665.099,878.84,685.546,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_55,2,3,356.87,331.47,372.745,394.716,758.317,782.955,380.111,1100.074,1106.17,1268.222,696.214,680.339,892.81,687.451,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_55,2,4,357.632,335.534,378.333,394.716,760.73,711.835,385.445,1110.869,1085.215,1268.476,702.183,690.118,892.937,697.865,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_56,2,1,388.62,481.965,317.754,330.708,838.2,842.899,422.656,973.074,912.622,970.915,527.558,530.733,781.431,735.838,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_56,2,2,399.034,491.871,329.057,330.708,856.234,853.821,418.338,989.076,921.766,976.63,546.989,539.877,775.589,749.554,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_56,2,3,394.843,490.22,325.628,332.74,846.328,858.393,417.068,973.836,915.162,966.978,529.971,523.621,792.226,736.854,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_56,2,4,399.415,496.697,322.072,329.057,855.345,865.632,428.498,990.219,918.337,975.36,544.068,531.495,784.606,744.601,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_57,2,1,313.055,383.794,261.366,259.461,786.003,776.859,365.633,803.91,770.636,953.008,527.939,523.875,759.841,740.664,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_57,2,2,308.864,393.7,264.668,265.684,800.735,777.24,368.427,807.085,770.89,957.326,528.066,533.4,737.489,748.157,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_57,2,3,308.61,400.939,264.668,269.494,791.591,793.369,364.109,807.72,768.731,959.739,533.273,531.241,735.457,747.014,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_57,2,4,308.864,391.922,269.24,268.224,796.925,740.664,353.695,799.211,762,955.929,529.082,525.78,732.409,745.49,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_58,2,1,351.536,493.014,347.853,362.331,807.847,808.228,343.408,1046.353,888.746,990.346,615.696,609.6,723.9,741.045,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_58,2,2,354.838,470.027,357.886,353.822,812.546,813.181,326.263,1042.67,886.968,989.838,613.156,604.393,785.876,736.473,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_58,2,3,356.489,483.87,350.52,351.028,809.498,814.832,354.965,1037.082,876.808,979.932,608.076,598.932,731.647,735.203,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_58,2,4,373.38,499.999,364.744,366.014,820.547,832.993,326.644,1046.099,887.857,995.426,605.028,601.091,731.901,725.297,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_59,2,1,394.208,488.95,311.404,319.913,863.219,864.108,434.086,1075.309,915.162,1035.177,575.183,566.42,767.588,781.812,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_59,2,2,388.112,499.999,317.373,332.232,855.599,860.552,435.229,1060.958,914.019,1031.24,579.628,574.294,748.538,785.241,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_59,2,3,380.746,496.697,315.468,327.406,851.027,860.171,424.561,1052.195,907.161,1026.414,579.755,570.103,738.378,787.4,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_59,2,4,395.478,497.332,318.897,339.344,863.727,871.982,435.102,1052.703,914.146,1036.193,580.644,578.866,752.983,788.035,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_06,2,1,425.069,484.378,352.044,373.507,848.36,858.393,459.486,1045.337,897.89,995.934,603.377,608.838,726.186,735.838,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_06,2,2,450.977,515.239,372.872,409.575,851.662,861.695,435.737,1080.77,927.862,1025.144,620.776,620.522,738.124,741.172,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_06,2,3,413.385,485.267,339.217,358.902,811.784,819.277,430.276,1007.364,879.983,978.662,596.646,598.678,717.042,736.854,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_06,2,4,425.831,500.126,352.806,352.044,816.102,835.66,424.942,1019.556,888.619,982.218,599.44,599.44,716.28,739.14,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_60,2,1,320.04,433.578,288.417,297.434,770.001,776.478,396.875,925.83,900.938,1037.082,573.659,550.799,697.738,734.441,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_60,2,2,324.485,439.293,294.894,303.022,769.62,775.335,383.286,926.719,890.143,1049.02,591.058,565.531,707.898,741.934,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_60,2,3,319.278,431.673,288.036,300.736,758.571,764.413,380.365,912.749,888.111,1044.829,583.692,561.213,698.881,743.966,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_60,2,4,321.31,439.547,291.719,303.53,762,770.001,395.732,916.305,881.38,1043.686,597.662,573.278,689.61,745.744,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_61,2,1,388.239,506.73,353.949,364.236,796.671,802.64,401.574,1036.32,866.775,996.315,640.715,630.174,703.326,704.342,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_61,2,2,373.761,484.886,347.726,350.901,773.176,780.669,393.192,1012.317,848.741,978.535,628.396,621.538,700.913,710.184,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_61,2,3,381,493.649,347.218,357.759,786.384,793.877,390.525,1018.286,855.726,979.17,636.651,630.428,707.771,717.042,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_61,2,4,383.54,501.904,351.663,363.601,784.606,800.354,395.224,1014.476,851.154,981.329,632.968,623.189,694.055,710.946,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_62,2,1,309.118,439.674,250.19,296.545,743.458,761.746,361.442,858.52,742.569,941.07,497.332,503.428,702.564,744.982,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_62,2,2,304.419,439.039,246.38,284.48,738.759,755.396,372.237,857.885,707.263,941.324,506.476,515.62,694.69,758.19,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_62,2,3,306.324,437.388,247.904,293.624,735.584,745.871,367.919,848.868,719.709,934.085,497.332,503.428,693.801,748.03,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_62,2,4,294.386,429.26,249.428,284.48,719.836,735.711,345.694,842.899,744.728,930.402,486.41,491.871,698.373,734.314,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_63,2,1,293.243,391.16,247.904,245.999,702.691,683.641,376.555,799.846,702.818,925.83,558.419,545.973,699.135,724.916,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_63,2,2,298.704,394.97,251.714,256.794,696.722,719.201,341.249,804.164,710.692,924.687,546.481,552.958,694.436,724.662,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_63,2,3,299.847,395.986,260.731,259.207,706.628,694.69,347.218,813.816,724.281,943.864,568.96,562.229,698.5,722.63,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_63,2,4,317.754,400.558,244.983,262.636,711.962,705.866,333.248,817.118,719.328,937.514,547.116,557.911,693.547,719.836,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_64,2,1,411.226,507.492,368.427,391.414,814.451,826.897,407.289,1071.118,967.867,1094.486,651.129,628.269,688.721,758.571,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_64,2,2,403.352,506.476,363.474,386.08,791.972,807.212,400.304,1052.195,964.438,1084.326,641.35,623.697,689.61,752.856,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_64,2,3,414.655,518.541,364.109,388.366,810.641,823.214,396.748,1071.118,977.646,1095.121,645.414,626.11,695.579,745.49,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_64,2,4,414.147,519.303,364.871,384.048,811.276,826.008,403.098,1076.706,975.106,1095.248,646.684,626.491,694.055,744.982,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_65,2,1,314.706,410.718,311.404,324.358,786.638,783.59,391.033,997.077,866.775,1075.563,636.524,622.808,698.246,715.772,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_65,2,2,324.612,419.1,322.961,345.821,783.082,783.209,309.372,1005.332,871.982,1084.326,640.969,630.428,684.784,719.836,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_65,2,3,311.658,409.829,304.673,330.454,781.685,759.587,390.017,983.488,862.203,1068.197,631.317,620.903,672.465,713.994,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_65,2,4,325.501,410.083,306.578,338.582,756.92,772.668,387.858,997.839,878.332,1074.928,618.109,623.697,693.674,712.47,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_66,2,1,353.314,481.076,325.501,336.677,771.779,760.603,391.287,1013.714,868.299,1013.714,564.388,556.641,701.802,726.44,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_66,2,2,371.348,472.44,332.232,338.836,774.446,766.064,377.571,1014.095,868.68,1018.159,577.342,560.959,704.977,738.505,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_66,2,3,370.332,481.076,335.28,345.694,788.67,776.605,384.175,1022.604,880.618,1029.462,596.773,584.073,697.611,749.046,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_66,2,4,368.046,472.186,332.613,345.567,782.828,775.97,381,1012.825,875.284,1020.826,584.835,571.373,702.183,739.14,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_67,2,1,354.838,476.377,317.246,314.96,774.192,747.014,386.715,944.118,811.784,951.484,541.655,528.828,634.619,683.133,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_67,2,2,369.57,444.5,324.866,330.454,775.081,738.632,374.904,951.103,820.42,964.184,548.386,532.638,710.946,683.006,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_67,2,3,363.474,479.171,320.675,322.072,772.668,743.966,384.937,949.198,817.499,960.628,546.1,529.844,633.857,681.482,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_67,2,4,367.538,488.95,321.31,327.406,770.382,749.046,375.666,947.547,819.912,957.453,549.656,533.4,619.506,680.466,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_68,2,1,367.284,420.878,298.958,304.165,818.896,793.496,405.384,1032.891,966.216,1016.889,496.57,498.348,716.153,727.837,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_68,2,2,348.742,422.656,291.084,308.61,791.21,793.115,393.446,1016.508,957.326,997.204,491.236,485.267,698.5,725.678,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_68,2,3,357.124,423.799,288.036,298.704,791.845,785.876,418.465,1005.713,943.356,998.728,522.478,518.541,680.593,740.918,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_68,2,4,339.979,414.401,279.146,296.164,790.321,765.175,412.496,991.235,931.926,990.219,531.495,521.081,663.829,762,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_69,2,1,323.088,389.89,297.18,298.45,723.773,741.934,347.98,922.274,922.528,1065.911,549.656,550.164,794.385,676.783,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_69,2,2,314.833,405.257,300.863,316.484,731.266,729.742,343.281,934.339,925.322,1075.944,565.404,552.958,773.303,674.497,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_69,2,3,334.264,406.4,302.26,315.214,731.266,741.553,369.824,940.816,943.102,1087.628,547.751,544.195,786.638,666.623,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_69,2,4,331.724,406.908,300.99,312.801,726.694,729.869,336.677,930.91,929.132,1075.055,552.196,543.814,780.669,673.1,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_07,2,1,338.328,413.258,339.217,356.743,672.846,702.437,374.142,1026.922,1019.556,1148.842,625.856,620.141,814.832,690.372,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_07,2,2,350.012,431.038,338.074,355.473,801.243,719.836,371.348,1054.481,1034.034,1162.939,639.445,632.968,811.022,686.435,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_07,2,3,345.44,425.577,339.852,367.157,705.993,697.103,355.854,1027.684,1031.494,1157.732,633.095,621.284,826.135,682.498,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_07,2,4,347.472,429.641,351.028,374.65,708.914,716.153,354.584,1035.558,1031.367,1157.478,619.252,630.555,803.656,685.292,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_70,2,1,432.054,494.792,337.566,382.524,933.069,934.212,490.22,1254.887,1172.464,1173.353,645.414,616.712,989.076,836.422,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_70,2,2,423.926,515.366,317.373,378.968,923.925,911.479,495.427,1240.79,1167.13,1164.971,656.463,627.634,935.355,850.011,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_70,2,3,439.293,516.763,322.58,382.778,937.006,925.322,503.428,1268.095,1176.655,1180.846,640.715,621.284,953.135,830.834,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_70,2,4,431.038,515.747,322.072,370.84,928.243,909.955,515.493,1251.077,1170.432,1168.527,653.923,626.745,941.578,850.519,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_71,2,1,378.206,363.474,403.987,398.018,756.031,753.999,420.878,1156.589,1216.533,1357.884,734.949,716.407,943.483,706.12,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_71,2,2,387.604,385.064,417.576,427.101,783.463,780.923,415.036,1199.769,1268.476,1393.19,736.981,731.774,947.674,696.341,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_71,2,3,380.492,374.777,409.448,418.592,756.793,761.619,420.624,1171.956,1260.475,1371.473,725.932,714.248,955.04,699.135,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_71,2,4,386.08,374.523,409.956,418.719,743.966,748.919,418.846,1173.099,1230.249,1364.615,727.837,718.82,927.354,693.801,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_72,2,1,370.586,479.171,320.802,319.151,815.721,824.738,421.132,939.673,908.177,986.155,528.574,517.017,662.432,783.082,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_72,2,2,365.76,499.999,319.532,333.248,815.467,832.231,397.256,940.562,914.908,996.061,533.4,523.113,699.643,787.146,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_72,2,3,366.522,514.35,323.342,337.439,811.276,827.024,389.509,941.832,909.701,990.727,540.893,528.574,666.115,797.052,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_72,2,4,345.059,480.695,318.135,320.421,801.751,810.514,412.115,925.068,896.493,975.741,532.384,523.24,669.417,799.846,Male
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_08,2,1,343.662,491.617,343.662,350.52,831.85,847.344,436.118,988.187,1042.035,1207.008,690.118,679.704,822.452,814.197,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_08,2,2,356.362,487.299,340.36,349.504,830.707,840.486,433.959,977.519,1045.718,1216.533,682.752,673.1,840.486,808.101,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_08,2,3,345.44,481.33,327.533,342.138,823.087,822.325,422.402,962.152,1026.922,1197.864,683.514,662.559,822.579,811.784,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_08,2,4,346.456,487.045,335.534,342.9,828.675,828.802,426.339,969.01,1031.24,1208.405,678.18,666.496,810.895,807.974,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_09,2,1,304.038,384.937,296.799,315.214,731.647,743.204,385.826,950.722,844.042,1052.449,628.269,620.649,680.466,715.518,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_09,2,2,313.944,398.78,291.592,303.53,714.629,732.282,383.286,956.945,840.74,1060.577,633.222,626.618,665.607,713.486,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_09,2,3,309.372,394.335,301.879,300.101,742.569,721.868,384.683,967.232,858.647,1072.134,633.857,623.189,703.834,705.866,Female
SizeStream,SS@Home,SizeStream,20200622,IEEEP2_09,2,4,320.294,389.382,296.926,320.04,739.902,742.95,384.937,966.597,844.296,1056.64,624.967,622.3,720.471,709.422,Female
Texel,PortalMX,Texel,20200622,IEEEP2_01,2,1,320.9,399.39,295.5,292.95,719.1,731.13,413.48,866.83,743.31,1062.28,625.34,612.13,775.3,737.33,Female
Texel,PortalMX,Texel,20200622,IEEEP2_01,2,2,325.02,400.88,302.29,295.38,714.04,726.36,416.82,874.67,746.96,1064.68,624.45,619.84,787.44,744.68,Female
Texel,PortalMX,Texel,20200622,IEEEP2_02,2,1,377.85,396.6,330.59,332.25,783.31,778.52,440.25,1010.83,877.84,1017.59,588.44,591.53,793.04,773.51,Male
Texel,PortalMX,Texel,20200622,IEEEP2_02,2,2,382.59,400.17,336.3,338.8,802.15,793.77,443.9,1018.98,878.38,1014.87,581.88,594.19,813.25,780.79,Male
Texel,PortalMX,Texel,20200622,IEEEP2_03,2,1,307.6,378.93,281.85,267.91,744.07,738.69,401.93,886.56,676.56,954.2,515.83,514.0,736.73,741.78,Female
Texel,PortalMX,Texel,20200622,IEEEP2_03,2,2,303.16,376.26,266.44,272.46,736.49,738.57,405.54,903.52,666.63,954.4,522.14,504.28,727.86,739.34,Female
Texel,PortalMX,Texel,20200622,IEEEP2_04,2,1,396.46,449.69,334.79,356.1,833.14,832.76,478.64,1081.79,940.37,1120.4,642.93,636.6,811.67,827.92,Male
Texel,PortalMX,Texel,20200622,IEEEP2_04,2,2,395.78,445.05,330.68,350.59,835.01,846.29,486.6,1083.51,934.77,1125.47,634.51,642.86,815.29,837.63,Male
Texel,PortalMX,Texel,20200622,IEEEP2_05,2,1,420.7,454.47,364.0,362.01,880.98,874.63,495.92,1127.0,1065.77,1156.8,684.54,675.93,910.88,876.03,Male
Texel,PortalMX,Texel,20200622,IEEEP2_05,2,2,420.51,451.02,365.98,365.49,866.23,864.47,475.56,1119.54,1061.19,1153.39,691.06,682.94,921.64,878.24,Male
Texel,PortalMX,Texel,20200622,IEEEP2_06,2,1,395.02,437.55,364.08,369.63,851.45,852.11,488.67,1037.68,869.59,1020.36,599.84,612.62,801.04,764.26,Male
Texel,PortalMX,Texel,20200622,IEEEP2_06,2,2,394.7,437.48,366.36,365.95,837.59,833.91,458.8,1038.83,870.36,1015.55,605.96,607.33,791.2,751.34,Male
Texel,PortalMX,Texel,20200622,IEEEP2_07,2,1,355.38,388.2,350.11,363.77,732.24,745.14,436.93,1071.48,949.74,1158.44,664.98,648.67,833.61,709.69,Female
Texel,PortalMX,Texel,20200622,IEEEP2_07,2,2,371.1,398.33,363.0,367.32,741.18,745.81,421.4,1057.71,948.92,1156.74,651.64,648.64,850.36,711.42,Female
Texel,PortalMX,Texel,20200622,IEEEP2_08,2,1,343.32,412.03,339.0,347.32,803.51,816.78,473.1,978.31,865.14,1217.44,712.19,698.17,865.83,851.39,Female
Texel,PortalMX,Texel,20200622,IEEEP2_08,2,2,344.33,412.16,345.63,350.4,797.38,808.42,462.71,975.04,855.18,1215.35,717.11,697.24,862.07,854.49,Female
Texel,PortalMX,Texel,20200622,IEEEP2_09,2,1,323.9,368.5,306.13,304.97,728.48,721.83,417.25,983.55,804.45,1070.53,631.57,617.22,762.37,721.92,Female
Texel,PortalMX,Texel,20200622,IEEEP2_09,2,2,326.7,369.34,309.17,324.48,720.33,724.94,404.9,983.85,801.33,1079.54,631.98,623.57,766.67,715.3,Female
Texel,PortalMX,Texel,20200622,IEEEP2_10,2,2,323.38,411.33,286.49,297.3,773.4,779.29,428.11,878.45,758.27,1094.79,613.69,598.47,800.81,791.81,Female
Texel,PortalMX,Texel,20200622,IEEEP2_10,2,1,331.93,407.81,300.85,300.39,776.84,785.37,420.43,857.67,760.62,1092.81,615.22,604.37,794.3,795.66,Female
Texel,PortalMX,Texel,20200622,IEEEP2_11,2,2,396.75,422.51,386.16,381.87,839.26,823.5,476.57,1134.48,962.37,1058.34,627.41,634.47,846.03,763.01,Male
